Open,High,Low,Close,Date
0.39843992512299,0.37982700480566917,0.3792268435693891,0.3978902318740795,2013-08-09
-1.05090657218604,-1.0517165484507889,-1.0488369358164755,-1.049781527441776,2010-11-09
1.526122216553967,1.5309783196607394,1.544562955654024,1.524278198546362,2020-09-23
-0.6786861707193459,-0.6344289023082518,-0.665831867899576,-0.643527229684924,2009-01-20
-0.7896995469371216,-0.7843531098908486,-0.8137831966059985,-0.7916086078906375,2008-11-05
-0.929127491838198,-0.9426407690342243,-0.9348579181476019,-0.9394257313511959,2006-10-11
-0.9185381025097404,-0.9250336879281756,-0.91002220064624,-0.9095449365338651,2006-09-26
-0.8212030662287885,-0.8303075035422296,-0.8182180891386257,-0.8294223336832739,2009-11-02
1.3141124039383463,1.3091287455829066,1.3371739197733359,1.3124689415056892,2020-02-05
1.501201469504949,1.5006060167173993,1.4693449643580339,1.4993775215079728,2018-10-25
1.2897652535912592,1.322334144447849,1.310705863079632,1.3115873284433002,2019-02-26
-0.9720148760133188,-0.958663212840728,-0.963685384856864,-0.949297735087899,2005-11-04
-1.0156081371144006,-1.0273306530835065,-1.0191226502600128,-1.0169038475893297,2006-12-20
-0.5922055254431433,-0.6084582816060189,-0.5929209538406038,-0.5993672472557204,2011-10-26
0.8859090526088692,0.8759947264449254,0.887475692785458,0.884796082690221,2015-12-21
-0.8573837812736433,-0.8327724948970763,-0.8489968588904541,-0.8469626610754181,2008-09-30
-0.9847223373478903,-0.9753897638206632,-0.9823122173326969,-0.9836737693142253,2010-12-10
1.4244281983209284,1.4033709113092478,1.3957248081004001,1.4222080844284555,2018-09-20
-1.0297274405465395,-1.0425168485728784,-1.0350885826961196,-1.0326816540061161,2006-12-05
-0.9394522324729491,-0.9522367162724262,-0.9432845598881292,-0.9537049189630687,2010-03-16
1.2726455981797908,1.2519586412669728,1.2147774851248974,1.2683971027539889,2018-11-29
1.834285191507623,1.8122514403298626,1.7427620008244868,1.7796307848484239,2020-04-23
-0.8647081699290657,-0.8567181252013021,-0.8591971383253841,-0.8701445364024902,2009-10-12
-0.9230384539874418,-0.9355978485563992,-0.9141021172810377,-0.9219731069181673,2004-10-18
-1.0744679832971287,-1.0889555249900815,-1.0745599156631616,-1.0744616689990505,2007-03-19
-0.17656861890520925,-0.190730370400425,-0.18729774773809393,-0.176453882594403,2013-04-18
1.5572026862165478,1.587320891164689,1.5497513514980106,1.5553140281136963,2020-03-06
-0.2418704855244968,-0.2263846216047679,-0.23741285826329142,-0.2416802920905971,2012-10-23
-1.1276801963526475,-1.1354382191100494,-1.1197965468328814,-1.1273480517884462,2005-06-27
-0.883945632609708,-0.8981828012060464,-0.8805738365644628,-0.8901532393394398,2004-07-27
-0.9883404088523755,-0.9888595330084127,-0.9778773248000697,-0.9783849723766666,2005-12-29
-0.6405641396982182,-0.6181422642497515,-0.6275137187525444,-0.6443203464950995,2011-10-18
1.5355822380991466,1.5309783196607394,1.5468509624717417,1.5504573114832594,2020-09-16
0.9334116840933699,0.9200124292100464,0.9511622006798446,0.931803282190139,2016-10-26
0.5092765453109245,0.511528147549723,0.4794575081179069,0.5085987789620282,2013-11-05
-0.09255876348398458,-0.11000190352919335,-0.10418619944569339,-0.09271730082249467,2012-11-19
-0.847058952393246,-0.8627045327773589,-0.8693976838591881,-0.8745519847086924,2010-01-04
-1.446688296518176,-1.4439583858261886,-1.4377849672842171,-1.439024007296794,2008-04-03
1.3134149103487989,1.3064877714524046,1.3221039422457699,1.3118079520680916,2019-01-16
-0.46910276039853815,-0.3958530413567005,-0.4551702593676104,-0.4110922639647787,2009-03-02
1.5182773550757778,1.4969964770552542,1.5112823242894573,1.494485899981245,2021-01-13
-1.042081742804014,-1.0414163179683449,-1.0310969221878432,-1.0409668952604034,2011-07-15
1.6371618017287388,1.6237059242703376,1.6435954656728358,1.6353306822639286,2021-07-07
0.7343472430751523,0.7287997925045777,0.7525279951508725,0.7314787056097735,2017-05-30
0.949180739885908,0.93277721087031,0.961983732285788,0.9480040901152645,2017-02-22
-0.8931231798405981,-0.8957178098511998,-0.8813720444866437,-0.8886549731092369,2010-08-03
-0.5920291223958882,-0.5875938904953519,-0.5948722568831701,-0.5914343162804141,2012-02-01
-0.9697204009599497,-0.9674669294645636,-0.9583633186785364,-0.9739778766451741,2011-05-25
0.39438080187754326,0.37577755222208936,0.38171043305945007,0.3938357989962783,2014-09-03
-0.9068896771782263,-0.9115642708820487,-0.9082481194537151,-0.9188880782055485,2006-07-07
-0.8505888664969268,-0.8085630224824764,-0.8386189141073598,-0.843260626620275,2011-09-12
1.7008751584662638,1.7063888651797463,1.710555255815499,1.6994990150553722,2020-06-05
1.19971057138815,1.1946830705352132,1.2028739067979095,1.2137484634202675,2019-05-31
-0.18848160468478295,-0.17074624530965438,-0.18862815340814512,-0.18835310277000678,2013-03-19
0.7451571582740911,0.7421804698619296,0.7581076450391687,0.7558508731578514,2017-06-30
-0.9660140838090139,-0.9780310900927871,-0.9623549791868127,-0.9641939284422962,2004-01-29
-1.0871754446316995,-1.0748698601052424,-1.0768661946035567,-1.0691728720614917,2006-02-01
0.6574409857019293,0.6955218810017118,0.6719355161983903,0.6566801571677416,2015-05-07
0.7995162117508849,0.7897196768836664,0.7881325566811382,0.7985030698396813,2015-08-14
1.3652061920051661,1.3557874224785287,1.3657438914722544,1.3635481144752324,2019-11-26
-0.6830987177788289,-0.6894510307646532,-0.6833945709785431,-0.6927112254444665,2009-06-24
1.0921389518732507,1.0721372578246833,1.0857193538671182,1.091051935473469,2016-12-01
1.6496575617574736,1.643663550704043,1.6531663325712844,1.6476620708903316,2020-08-17
1.1051995722849184,1.1057671348788576,1.1172080754146048,1.1038593881020682,2018-07-23
-1.4806627821561131,-1.4947988325199035,-1.4768127134284093,-1.4825669839834739,2007-12-26
-1.002547869685319,-0.9973986152032238,-0.9921578756682959,-0.9924879607772104,2004-11-18
0.8849207013686193,0.8826413995624591,0.9058189525613008,0.8854308934555999,2016-09-07
0.7440361738272256,0.7248376710432836,0.7411211347218958,0.7430608729773975,2017-04-24
1.480446181705352,1.4815464394555073,1.5003017542565247,1.478646216702851,2021-06-10
-0.7226326791431702,-0.7385746990151224,-0.7118670617899757,-0.7218869589854471,2009-09-17
0.7356264519661048,0.7395395837668329,0.7380170026578174,0.7346871354708973,2017-11-27
1.2046785365463946,1.210793461711843,1.2272217763637225,1.197000988407267,2018-08-23
-0.5021948778176131,-0.5032559719973794,-0.506172632238132,-0.5168646769688594,2009-03-26
0.7369501366628666,0.7450860784214556,0.7570871558576263,0.754696190982556,2015-10-12
-1.1100309788168277,-1.122409067126979,-1.1047177880424741,-1.1079563545940203,2005-03-02
0.3901450108479015,0.3948811471867465,0.37035705850413464,0.3896049024761149,2013-08-01
1.579325340307901,1.5745554052211819,1.5789249241426373,1.5774111192017337,2021-04-30
-0.7636669047428234,-0.7795111625866853,-0.7814076562113099,-0.786055556207923,2008-11-10
0.9222665236835654,0.9244144635927755,0.9243747366377936,0.9422658485661157,2015-11-30
-0.9811041775977581,-0.9950220113955296,-0.9783209116229196,-0.9792666735827329,2006-04-20
-0.12626860042821536,-0.13465172904225534,-0.12192576957620233,-0.1262119864174645,2013-05-16
-1.1117958917458453,-1.122585049902634,-1.1042742012196243,-1.1128042568567074,2005-03-07
0.39349816892174166,0.37489702209597586,0.37745285107648807,0.37285742746311373,2014-08-22
-1.3388080819776382,-1.3532820942008503,-1.3639868795795453,-1.3710652319416723,2007-05-14
1.5127001419744373,1.5050073468168845,1.5274966156745704,1.5108629071176995,2020-10-13
0.7414064535629891,0.7465825042446587,0.7610790824647766,0.7401342384532521,2017-07-03
1.7129292490345136,1.6931216654601229,1.7214207824352663,1.7108606469418834,2020-06-29
1.554466541702692,1.5695818449857497,1.5294834872666196,1.5525810452490256,2021-06-17
-1.497870594968386,-1.5119656485628956,-1.4892305721790902,-1.4962290777091465,2007-12-25
0.7660712882372999,0.7562664868883906,0.782810047004688,0.7650967923532478,2018-03-07
0.27569031915548114,0.2914396337241174,0.290527218924351,0.27528246461052636,2013-07-22
-0.8785629129131446,-0.8941334366578719,-0.8838556339767046,-0.891122996079332,2010-02-22
1.446930573428959,1.4354592884125874,1.4523416011120793,1.4451606099066643,2021-02-19
0.5878150824065493,0.5687509850735691,0.5557392740122641,0.5870465637963778,2014-02-04
1.6474862776265506,1.7004286041191328,1.6389389127782206,1.645493295705361,2021-04-20
-1.4166847767248816,-1.4045623657805941,-1.4076270949049043,-1.4045595649619318,2008-03-20
-1.0491415710113763,-1.0440576442404688,-1.0381930695586956,-1.0431706634853435,2007-01-10
-1.3597663347640725,-1.3614251931415866,-1.359285622074109,-1.3657765231477903,2007-09-04
-0.8454707954940697,-0.8389349732841933,-0.8334745132771971,-0.8445831343575365,2010-08-16
0.5163362852726404,0.5289589817738998,0.5353383603439056,0.5156503613059781,2015-04-07
0.9512106544912174,0.960508627718552,0.961983732285788,0.9444695286473785,2018-06-04
0.45571152616089544,0.48775858805655736,0.47440171821276456,0.4550956548611419,2014-10-16
-0.049053659783707244,-0.0369323408682812,-0.04316085768990695,-0.04908626860198876,2013-05-23
-1.4378635553817967,-1.447259625498167,-1.4354786883438213,-1.4399934114619763,2008-04-07
-0.06317296321584558,-0.0806861134876222,-0.0802372120919084,-0.0631892570025326,2012-08-23
-0.8891523022416021,-0.8791672416469194,-0.8773807387768663,-0.8749924386651772,2009-10-13
-0.878827473361204,-0.8877946233534777,-0.8732117677189247,-0.8797522853940383,2004-08-02
-1.206660049926173,-1.1879953562116041,-1.196521899550089,-1.1826140494394008,2008-06-05
0.8918215991667242,0.8846221081514837,0.9043287988672639,0.8907017972266268,2015-09-15
0.8723193113010823,0.852577396609287,0.8546572751649169,0.876510400717546,2015-12-24
1.5148182139805506,1.5016625296191688,1.5113005964121347,1.5116739170944073,2021-01-07
-0.9141259084328436,-0.9230089616363857,-0.9073613006065138,-0.9167728062328214,2004-09-30
0.9580496038455134,0.9381122444808474,0.9602092962947643,0.9568358221700723,2016-09-19
0.7703956778959777,0.7721128598838348,0.7893743514261684,0.7694161851256242,2015-10-08
-0.8418526357439375,-0.856630089795772,-0.8488191935422899,-0.8523395135468034,2006-07-27
0.5525170003174961,0.5819563839385112,0.5639881617050034,0.5517892690823728,2013-11-07
-0.9743093510666878,-0.9467785211295514,-0.9629758765593278,-0.9732728153688239,2010-12-20
-0.9794274220695456,-0.979967780979047,-0.971668351074917,-0.9871996045580386,2010-12-27
-0.8410582484345867,-0.8530206381690317,-0.8581330089285175,-0.863798279765923,2010-07-01
-0.7596960271438273,-0.7418318329489306,-0.7472584781222199,-0.740220843906155,2009-06-15
1.7958978940732637,1.8404226820641354,1.799423409747362,1.7937334206742572,2020-04-20
0.470271793088349,0.4666299146584884,0.4705877230526524,0.4696390972181705,2014-10-06
1.6177920588240664,1.608079199611692,1.6298471125524792,1.615833388943854,2021-07-13
1.599154225311058,1.6031673521955374,1.5979598635914627,1.61656506961081,2018-10-10
-1.056465959666798,-1.052861008722682,-1.0514981906547007,-1.048723715168058,2006-02-17
0.5307202373984852,0.5284307693407183,0.5379992603836323,0.5300176925953548,2015-03-24
1.3944068529070504,1.3866003426265472,1.3611320431884597,1.4059017685213593,2019-08-27
-1.3438820301572705,-1.3456667675162677,-1.3356029996931331,-1.3306073721112883,2007-05-01
0.44309231047277464,0.4410995590193123,0.422246250221857,0.4424910208344776,2014-03-10
-0.4240976571998895,-0.4205028668697631,-0.4279395633012086,-0.41752684056620426,2012-04-11
-0.19421783644102902,-0.17998987485492485,-0.19643354297765908,-0.1940827062387607,2012-09-18
-1.069879386172976,-1.066506760686086,-1.0625856437353305,-1.0722582533488207,2007-01-22
-0.9122727498573754,-0.9269703788144356,-0.9144570931788671,-0.9186238234603928,2004-09-17
-1.12044396509803,-1.1232892451114702,-1.113587661807353,-1.120296381300819,2005-01-17
-0.6535362497264955,-0.6505392934848802,-0.6605987674447684,-0.6625661758819809,2009-07-09
-1.463896197576095,-1.4543026340113974,-1.458008215604412,-1.449072298388504,2007-09-21
1.2621972253943625,1.268192546117561,1.2814348982471453,1.2606494497887952,2019-11-04
-1.108442733672005,-1.1158063236768054,-1.1038306143967747,-1.1077801553826911,2005-04-11
0.9936920204470178,0.9920253909337844,1.0094640204609053,0.9952930849521622,2017-02-01
0.5516343673616945,0.5364419032085646,0.5422568423665938,0.5509076560199837,2013-11-27
-0.21892644095597863,-0.1674010759703167,-0.20370691219855228,-0.21347440343318608,2012-05-16
0.723316537268794,0.7039296143714725,0.7295904496169144,0.7223471087640984,2017-06-05
0.973183908703129,0.9789959748444983,0.9868195384867744,0.9719700915974063,2016-07-05
1.3431535167114474,1.3742747696044748,1.3631716910571732,1.3422438757663382,2019-08-22
1.2964278881439462,1.2824101760752888,1.2748273084088377,1.2948405585797191,2019-03-05
1.6324051848937435,1.6108792537199874,1.6187156644580256,1.6166087888748515,2020-11-02
-0.6769216107729145,-0.675805278801249,-0.6707104359546782,-0.6714688635971794,2009-02-10
0.21568327956889202,0.23580125742900387,0.2124714605370928,0.21508050916305876,2014-05-27
-0.9722794364613789,-0.9866584717993455,-0.9672334585422898,-0.9715098536750784,2004-02-11
0.6688244976027985,0.701420341207644,0.6825797372546691,0.6723698199070247,2015-08-11
0.6279670280329865,0.6324005832719342,0.6444388986573022,0.627063969670277,2015-07-15
-0.36788509216504134,-0.31309949605205645,-0.35343187859937686,-0.38271008795236067,2011-12-12
-0.27143277708553715,-0.279206040993724,-0.2786582724228589,-0.27120842405423645,2013-02-06
-0.9913408490773518,-0.9709880815795566,-0.980094992815445,-0.9878166103005629,2011-08-09
-1.5044891066978474,-1.4978800717134617,-1.4970363165471026,-1.4944662041590782,2007-11-21
-1.0135785754916773,-1.012805075277233,-1.0024471208267454,-1.01249666371416,2011-06-13
1.5551902442492354,1.5432850531060283,1.5528114885482638,1.5439698486753306,2020-12-09
0.7609532172344426,0.7707924168362864,0.7606351408434284,0.7395350377335836,2017-10-27
-0.2889052385915156,-0.2589578977217685,-0.28220625740866034,-0.2866334794736541,2012-05-03
-0.13421070860879303,-0.14407169350480245,-0.16113118106855867,-0.13414491739277026,2013-01-17
-0.9601018019880982,-0.9694916557563535,-0.9512675261061829,-0.9577592636971927,2004-01-12
1.2252136514580967,1.2536667042050704,1.2475959027454386,1.2631087465348176,2018-08-29
1.1538224822511136,1.1577077600354835,1.165815114921587,1.1767276781504514,2019-06-05
0.9528877630020156,0.9353302376306867,0.9415824638189312,0.9516086376630881,2016-07-14
-1.1314746709043884,-1.135878484173106,-1.1260055205580342,-1.1299041302923674,2005-08-04
-1.386239940453686,-1.3972997969659713,-1.410376605869651,-1.4169000323871177,2007-06-04
0.6720898512584197,0.6638293991170419,0.6861274561415968,0.6712239520994806,2018-01-18
1.3608467688248467,1.3399409614476803,1.3373600115858415,1.339961395237387,2020-01-09
0.45394661323187785,0.44021938103482067,0.46437839452900137,0.4586211375302454,2014-11-04
-1.0360813035822947,-1.0512765474939487,-1.0426280507909473,-1.0392043742850454,2011-04-14
-1.1775388101060942,-1.1901964174206707,-1.184902248721589,-1.1928388041734732,2008-07-14
-1.3827100263500052,-1.3898165233896842,-1.414722887477258,-1.3810253793558787,2007-05-22
0.34866946877034755,0.3477822932634719,0.35527794491522857,0.3481772859058387,2014-03-27
-0.8556188683446264,-0.8399914861859615,-0.8436747927121272,-0.8547194809830726,2010-09-07
0.34805174924519167,0.33457680636312503,0.35527794491522857,0.3475602801633151,2014-06-24
-0.8842987034411576,-0.8951015620124877,-0.8763162545815008,-0.8797522853940383,2004-08-13
-0.7647259407458801,-0.7805676754884536,-0.8371108430891451,-0.8429083163412942,2008-12-18
-0.5458767375477317,-0.5622398697734531,-0.5504338336356307,-0.5607603165092306,2009-04-07
-1.1077368567460448,-1.1218808546937977,-1.1091527692747258,-1.1114821898378342,2005-02-24
1.464924125477231,1.4586744889571295,1.4830053274507429,1.4631420964047133,2021-06-08
1.5479278040376225,1.5265762852780103,1.5379986512325423,1.5264200899096942,2020-09-11
0.9650650444927108,0.9497681321730519,0.9664182700199175,0.9638606088360617,2016-07-12
-0.9654845216846618,-0.9529409995166678,-0.95410564799595,-0.9466532484754416,2010-03-22
1.3652856130869708,1.3705336170110618,1.3617525857624764,1.36360999133684,2019-08-30
1.023042875439162,1.0232776077553982,1.0258468411328432,1.0217714456741833,2016-02-08
-0.9661022412098182,-0.9786473379314986,-0.9775223489022403,-0.9877281140483493,2004-01-30
0.7179775874128699,0.7175307323842723,0.7380170026578174,0.7174991183577335,2017-12-12
1.3052522762977399,1.284478920069844,1.2941018255438297,1.3036547500427043,2019-11-05
0.771489747420676,0.7536255127578886,0.7679972983885909,0.7705089904393116,2018-02-23
-1.034580951101337,-1.0383350787747867,-1.0310969221878432,-1.0400856347727248,2011-04-26
0.531337956923641,0.5282547865650629,0.511389461689745,0.5306346983378785,2014-02-07
-1.0526714851150576,-1.0638654344139622,-1.063028875759682,-1.0726987073053056,2006-12-29
-0.8472353554405011,-0.8531968850509037,-0.8395058216541856,-0.8463456553328944,2010-08-23
-0.4214503760520097,-0.4071213971937609,-0.41197363086510175,-0.42105267581001754,2012-01-16
1.3125766649531616,1.3149392584187136,1.3057387727991345,1.306298972224129,2019-10-21
-1.0111959430375037,-1.0070825978469558,-1.0000522309613293,-1.0101167844215682,2011-06-23
-0.9924876894986273,-1.0039133232478674,-0.9883438805081844,-0.9965427462297219,2004-11-25
-0.26437294887817486,-0.2662649244161838,-0.2656194276000384,-0.26415675356660934,2013-02-01
-1.0164907700702022,-1.0053218017009458,-1.0053742971396562,-1.0251010333097912,2011-05-12
-0.9099782748040063,-0.9140292622368954,-0.9000878426859961,-0.9008184480299963,2006-05-29
0.23200881240794874,0.21837007106320525,0.23003416361605983,0.23165143239002042,2013-06-19
0.3974693995033233,0.3788587914156475,0.36308360058361705,0.39692082770889703,2013-06-27
-0.8187321881281643,-0.8250256433166314,-0.8258460794588494,-0.8214012590304643,2009-06-03
0.9324145965341222,0.9237978636124421,0.9522266848752095,0.9281625075908616,2016-08-12
0.7312583807124323,0.7120728013476147,0.7420083083675955,0.7305446470592696,2017-06-26
-0.83117473603209,-0.8389349732841933,-0.8430538953396115,-0.8472272683952834,2009-10-07
-0.11214929699607641,-0.06792097968573742,-0.09638045507768048,-0.11210899801692004,2012-07-06
1.6935420334918443,1.7671328548185867,1.6950414253662078,1.691487107345023,2020-03-31
1.7270663780872353,1.7176129392078254,1.72001045840341,1.724981440365283,2020-05-21
0.463388720910828,0.45518557604577325,0.4413166695205405,0.4627639785165829,2014-03-14
-1.078174300448065,-1.091860781407985,-1.1056046955893,-1.1106004886317677,2004-12-06
1.1850173182714947,1.1761951071614298,1.1596948408210803,1.1835587250132877,2019-06-26
-0.973073912016376,-0.9845454459958083,-0.9648385686768737,-0.9704520414013602,2004-02-17
-0.8557070257454308,-0.856630089795772,-0.8523672672277164,-0.8622116054271838,2006-08-03
-1.071202982624093,-1.0658022133356273,-1.0603679757199551,-1.0706714908664043,2011-08-02
0.35131674991822737,0.3521839755045784,0.34818215234287514,0.35082150808726353,2014-06-25
0.9482988128952775,0.9380597753791525,0.9424697261642553,0.9479334870295847,2017-02-09
-0.8550011488194699,-0.8659617547465719,-0.8581330089285175,-0.8682053754974155,2009-11-23
0.3449631516194116,0.33809831061973994,0.35616511856092825,0.34905854639351797,2014-07-16
-0.8718561555372318,-0.8561018773625906,-0.8604389330704143,-0.8488136783029895,2006-07-17
-0.17083274013154937,-0.18808939626992358,-0.1724845556238741,-0.17072463170035942,2013-04-25
0.7418480347778291,0.7224169614974175,0.7437827443586192,0.740566671335083,2017-07-10
1.2979278876423181,1.3064434016080169,1.3044969780541045,1.2960744819210892,2019-10-14
0.9433570566940291,0.924061793758221,0.9265037050285234,0.9441165132189769,2016-01-08
-1.1134726472740577,-1.1011924463587848,-1.1038306143967747,-1.0913853432233813,2005-01-06
-0.8595900106805617,-0.850555646814185,-0.8476663645207785,-0.8454643948452152,2009-12-08
0.359964735024766,0.3416198148763549,0.36592216597150745,0.3596360521249583,2014-04-18
1.5519074179556172,1.5434348893662402,1.5633670986795223,1.5498137744938072,2021-09-22
-0.7497240043579402,-0.6573179316753033,-0.7372351544384568,-0.6681192275646953,2008-12-23
-0.42850985127678637,-0.4451526043474198,-0.44718729314955735,-0.45163853190369774,2009-03-11
1.4805168664681587,1.4625566742702012,1.4859944161016558,1.475156079648426,2021-02-05
-0.915008188406059,-0.9252095826684251,-0.916319785296413,-0.925058135630786,2006-09-29
-0.3043484914573563,-0.3116030702288533,-0.3037603548970292,-0.30408610390668206,2012-01-06
1.3822908138949928,1.431497871234538,1.405747776985665,1.4001721650526053,2018-09-17
0.5225134805242011,0.5452457078678054,0.5415473340690582,0.5218204187312162,2014-02-05
-0.2180441609827626,-0.2165246561853806,-0.21151265656656457,-0.21788149916467858,2013-01-21
1.237046951418926,1.2231183304506703,1.2462654970753873,1.2362249248962798,2019-05-17
-1.5018418255499675,-1.507563966321789,-1.4981008007424674,-1.5018702730693643,2008-01-16
-0.2568721571754974,-0.27392382862650394,-0.26384543510713737,-0.2566646291224975,2012-01-03
-0.668538186114436,-0.6597829230301506,-0.7712070219778815,-0.7541476330953696,2008-11-04
1.1246137027497551,1.1295364302658066,1.1025725486485485,1.1232249066242748,2019-03-18
1.2381854085037884,1.217571835796049,1.2174383851646242,1.2366653788527646,2018-12-26
-1.0623785944702993,-1.0484593264815754,-1.0514981906547007,-1.0612402936608956,2010-10-19
0.9121622206736482,0.8958025166184187,0.9220684576973985,0.9111069704249866,2016-10-03
1.3873207274970463,1.3866003426265472,1.372662728293441,1.3852053686125283,2018-09-13
-0.9855164599203019,-0.9991594113492341,-0.9801836037404654,-0.9880808650457179,2005-11-01
1.2726011223739802,1.258948564430668,1.2697708089066981,1.2710413249354136,2018-12-05
1.6935157362892017,1.6974531834830213,1.7178727087498398,1.7113192584959331,2020-06-09
-0.15759580491827266,-0.13350718073495643,-0.15093054683512963,-0.15353661458719625,2012-05-18
1.067898225775784,1.0560269546834602,1.0852761218427667,1.0965172841970672,2018-05-24
-0.8922408116217359,-0.8789912588712646,-0.8804851369398179,-0.8745519847086924,2010-02-01
1.086402808362652,1.0811173093657962,1.0897107482765194,1.0838241539181894,2016-02-17
1.3149855946099775,1.3339988356806054,1.3114598098891148,1.3107064205303307,2019-08-14
-1.4962824380692095,-1.5066837883372972,-1.4989876195896688,-1.4979920394028916,2007-11-06
0.7646063222605682,0.7589074610188927,0.77748833562486,0.763633519163013,2017-10-30
1.507369928437511,1.5019882606196302,1.5249602499078458,1.5055300383413888,2021-05-10
1.7667772719727102,1.8461445432465733,1.763340491141386,1.764646447816523,2020-04-06
0.7016961773970388,0.6875989586102069,0.7143343802768414,0.7032997007740002,2017-08-18
-0.9157140653320199,-0.9133249789926539,-0.9047887453929334,-0.9069888580299441,2006-06-22
0.9162212556734487,0.8978275950518311,0.9264861425028439,0.9150470809530652,2016-10-10
-0.06052568206796633,-0.06528000555523536,-0.046708576576834505,-0.042475404645556165,2012-08-20
-1.4997237535438535,-1.493258388993935,-1.491802861293796,-1.4896183018963913,2007-10-30
0.5430745396559603,0.5388189471932865,0.5397733415761572,0.5440325373183955,2015-02-12
-0.5498476151467278,-0.5651447740497346,-0.5388140941075062,-0.5429553817972211,2011-11-10
-1.2128372451777332,-1.2038417292070476,-1.202730873275241,-1.207029848107843,2008-07-29
-0.7572251490432033,-0.7730847540537888,-0.7447748886321589,-0.7564394568541356,2009-10-02
0.5225134805242011,0.5126726958570214,0.5246942279872517,0.5218204187312162,2014-02-21
1.4589671913592117,1.5179750500868947,1.4802551068889984,1.4571920455985237,2021-03-30
-0.9824278622945212,-0.9959901367501454,-0.9774337379772199,-0.9829686198941979,2004-11-10
-1.205777769952957,-1.1849141170180453,-1.1956350807028877,-1.1810272869569851,2008-05-27
-1.0975884309129018,-1.0814726035554163,-1.0881309582338523,-1.071641247606297,2004-12-09
0.3829087795932842,0.4419800891454258,0.3978536760452228,0.4019449291829138,2014-08-01
-1.3632962488677534,-1.3733098848527636,-1.3929915681388483,-1.3958334290327727,2008-03-17
-0.9724561924912196,-0.9866584717993455,-0.96678987171944,-0.9732728153688239,2004-02-26
-0.8435290382895646,-0.8426324603164635,-0.835958102767258,-0.8426436208777515,2010-09-02
0.44909301443143396,0.4516640717891577,0.46526556817470105,0.4460167679346142,2014-10-08
-0.10094218814246302,-0.09477177837246129,-0.10152494460746826,-0.11722124316843999,2013-01-07
0.4316201999428693,0.4666299146584884,0.3526170448755024,0.43103216647168074,2013-10-18
0.5445748921369178,0.5405796553038915,0.5069545691571178,0.5423577193021537,2013-12-04
1.0251164716394647,1.010952739016571,1.0018982972771808,1.0234459111157155,2017-01-31
1.5186564583729303,1.515131946665295,1.5239133282381605,1.5345914495326467,2020-10-14
